Order ID,Order Date,Order Priority,Order Quantity,Unit Price,Main Sale,Shipping Cost,Including Shipping cost,Profit, Revenue,Ship Mode,Customer Name,Region,,,,,
41825,22-08-2009,Critical,50,150.89,7544.5,60.2,7604.7,-1303.6,6301.1,Delivery Truck,Sylvia Foulston,Nova Scotia,,,,,
41826,16-10-2010,Medium,4,9.77,39.08,6.02,45.1,40.63,85.73,Express Air,Chuck Sachs,Nova Scotia,,,,,
41826,16-10-2010,Medium,2,258.98,517.96,54.31,572.27,-340.48,231.79,Delivery Truck,Chuck Sachs,Quebec,,,,,
41830,17-02-2012,Low,42,120.97,5080.74,26.3,5107.04,1841.92,6948.96,Delivery Truck,Deirdre Greer,Quebec,,,,,
41831,21-07-2012,Not Specified,43,80.97,3481.71,30.06,3511.77,431.95,3943.72,Delivery Truck,Muhammed Lee,British Columbia,,,,,
41831,21-07-2012,Not Specified,38,5.28,200.64,5.66,206.3,-96.29,110.01,Regular Air,Muhammed Lee,British Columbia,,,,,
41857,06-05-2011,Low,45,9.65,434.25,6.22,440.47,-38.39,402.08,Express Air,Lycoris Saunders,Saskachewan,,,,,
41861,26-11-2010,Low,24,19.98,479.52,5.97,485.49,110.44,595.93,Regular Air,Kalyca Meade,Ontario,,,,,
41888,28-02-2009,Low,18,120.98,2177.64,9.07,2186.71,690.27,2876.98,Regular Air,Victoria Pisteka,British Columbia,,,,,
41888,28-02-2009,Low,23,8.32,191.36,2.38,193.74,-41.83,151.91,Express Air,Victoria Pisteka,British Columbia,,,,,
41888,28-02-2009,Low,29,125.99,3653.71,4.2,3657.91,372.4,4030.31,Regular Air,Victoria Pisteka,British Columbia,,,,,
41891,22-05-2011,High,22,40.89,899.58,18.98,918.56,-1.95,916.61,Regular Air,Tamara Dahlen,Ontario,,,,,
41895,10-01-2011,Critical,8,3499.99,27999.92,24.49,28024.41,-391.92,27632.49,Regular Air,Tony Chapman,British Columbia,,,,,
41921,23-02-2012,Medium,32,500.98,16031.36,26,16057.36,4860.73,20918.09,Delivery Truck,Katharine Harms,Alberta,,,,,
41921,23-02-2012,Medium,29,11.58,335.82,6.97,342.79,-5.45,337.34,Express Air,Katharine Harms,Alberta,,,,,
41926,05-02-2011,High,17,6.48,110.16,5.14,115.3,-28.53,86.77,Regular Air,Harold Pawlan,Ontario,,,,,
41926,05-02-2011,High,43,34.76,1494.68,8.22,1502.9,287.74,1790.64,Regular Air,Harold Pawlan,Ontario,,,,,
41927,13-07-2012,Not Specified,46,48.04,2209.84,7.23,2217.07,1085.93,3303,Express Air,Matt Abelman,British Columbia,,,,,
41956,12-12-2011,Medium,22,16.91,372.02,6.25,378.27,-22.4,355.87,Express Air,Mark Hamilton,Saskachewan,,,,,
41956,12-12-2011,Medium,16,4.89,78.24,4.93,83.17,-68.67,14.5,Regular Air,Mark Hamilton,Saskachewan,,,,,
41987,21-10-2011,Not Specified,25,320.64,8016,29.2,8045.2,1760.11,9805.31,Delivery Truck,Shaun Chance,Alberta,,,,,
41988,04-02-2009,Low,33,145.45,4799.85,17.85,4817.7,751.58,5569.28,Delivery Truck,Matt Abelman,British Columbia,,,,,
41988,04-02-2009,Low,18,33.94,610.92,19.19,630.11,-157.56,472.55,Delivery Truck,Matt Abelman,British Columbia,,,,,
41988,04-02-2009,Low,14,13.43,188.02,5.5,193.52,-29.54,163.98,Regular Air,Matt Abelman,British Columbia,,,,,
41991,18-12-2011,Low,36,50.98,1835.28,14.19,1849.47,133.3,1982.77,Delivery Truck,Philip Brown,Prince Edward Island,,,,,
41991,18-12-2011,Low,35,14.58,510.3,7.4,517.7,68.44,586.14,Regular Air,Philip Brown,Prince Edward Island,,,,,
41991,18-12-2011,Low,18,45.98,827.64,4.8,832.44,256.66,1089.1,Regular Air,Philip Brown,Prince Edward Island,,,,,
42022,24-09-2009,Medium,45,7.3,328.5,7.72,336.22,-170.18,166.04,Regular Air,Eugene Hildebrand,Ontario,,,,,
42022,24-09-2009,Medium,11,3.95,43.45,2,45.45,-9.68,35.77,Regular Air,Eugene Hildebrand,Ontario,,,,,
42054,14-09-2012,Medium,32,2.88,92.16,1.49,93.65,6.74,100.39,Regular Air,Patrick Bzostek,British Columbia,,,,,
42081,10-01-2011,Low,36,5.18,186.48,5.74,192.22,-110.16,82.06,Regular Air,Christine Phan,Ontario,,,,,
42081,10-01-2011,Low,3,10.94,32.82,1.39,34.21,-5.05,29.16,Regular Air,Christine Phan,Ontario,,,,,
42081,10-01-2011,Low,26,65.99,1715.74,8.8,1724.54,183.24,1907.78,Regular Air,Christine Phan,Ontario,,,,,
42082,18-12-2011,Critical,15,4.76,71.4,3.01,74.41,-3.95,70.46,Regular Air,Kean Nguyen,Ontario,,,,,
42083,11-12-2011,Critical,38,140.81,5350.78,24.49,5375.27,1263.98,6639.25,Regular Air,Sue Ann Reed,Alberta,,,,,
42083,11-12-2011,Critical,36,6.48,233.28,6.22,239.5,-86.3,153.2,Regular Air,Sue Ann Reed,Alberta,,,,,
42083,11-12-2011,Critical,33,2.08,68.64,2.56,71.2,-57.97,13.23,Regular Air,Sue Ann Reed,Alberta,,,,,
42086,22-07-2010,High,18,2.78,50.04,0.97,51.01,-2.39,48.62,Regular Air,Erin Smith,Ontario,,,,,
42112,24-12-2010,Not Specified,16,195.99,3135.84,8.99,3144.83,201.03,3345.86,Regular Air,Bill Eplett,British Columbia,,,,,
42115,18-02-2012,Critical,21,31.78,667.38,1.99,669.37,224.71,894.08,Regular Air,Ed Braxton,Yukon,,,,,
42115,18-02-2012,Critical,19,28.28,537.32,13.99,551.31,-93.46,457.85,Regular Air,Ed Braxton,Yukon,,,,,
42144,12-11-2009,Medium,10,64.65,646.5,35,681.5,-326.47,355.03,Express Air,Anne Pryor,Quebec,,,,,
42148,20-10-2011,Critical,11,3.98,43.78,2.97,46.75,-10.64,36.11,Regular Air,Jeremy Pistek,British Columbia,,,,,
42151,15-12-2010,High,35,155.99,5459.65,3.9,5463.55,1140.67,6604.22,Regular Air,Tim Brockman,Alberta,,,,,
42177,30-05-2012,Not Specified,49,28.99,1420.51,8.59,1429.1,47.42,1476.52,Regular Air,Shahid Hopkins,British Columbia,,,,,
42177,30-05-2012,Not Specified,38,9.77,371.26,6.02,377.28,8.42,385.7,Regular Air,Shahid Hopkins,British Columbia,,,,,
42209,29-03-2010,High,5,67.84,339.2,0.99,340.19,-12.82,327.37,Regular Air,Alan Barnes,Northwest Territories,,,,,
42209,29-03-2010,High,31,276.2,8562.2,24.49,8586.69,2795.36,11382.05,Regular Air,Alan Barnes,Northwest Territories,,,,,
42213,21-03-2011,Critical,46,2.61,120.06,0.5,120.56,35.92,156.48,Regular Air,Ann Blume,Nova Scotia,,,,,
42214,24-05-2011,Low,46,12.22,562.12,2.85,564.97,154.09,719.06,Regular Air,Randy Ferguson,Saskachewan,,,,,
42214,24-05-2011,Low,28,6.48,181.44,5.84,187.28,-59.96,127.32,Regular Air,Randy Ferguson,Saskachewan,,,,,
42242,01-04-2009,Not Specified,23,11.5,264.5,7.19,271.69,-33.19,238.5,Express Air,Thomas Boland,Ontario,,,,,
42242,01-04-2009,Not Specified,15,100.97,1514.55,7.18,1521.73,236.61,1758.34,Regular Air,Thomas Boland,Ontario,,,,,
42242,01-04-2009,Not Specified,23,99.99,2299.77,19.99,2319.76,231.49,2551.25,Regular Air,Thomas Boland,Ontario,,,,,
42243,11-03-2012,Medium,42,43.41,1823.22,2.99,1826.21,809.74,2635.95,Regular Air,Phillip Flathmann,Manitoba,,,,,
42243,11-03-2012,Medium,19,7.35,139.65,5.96,145.61,-35.75,109.86,Regular Air,Phillip Flathmann,Manitoba,,,,,
42246,26-04-2012,Not Specified,40,77.51,3100.4,4,3104.4,234.03,3338.43,Regular Air,Ted Trevino,Ontario,,,,,
42246,26-04-2012,Not Specified,5,4.84,24.2,0.71,24.91,-0.5,24.41,Regular Air,Ted Trevino,Ontario,,,,,
42274,03-09-2011,High,23,99.99,2299.77,19.99,2319.76,241.15,2560.91,Regular Air,Lena Creighton,Ontario,,,,,
42274,03-09-2011,High,45,12.07,543.15,6.2,549.35,-28.81,520.54,Express Air,Lena Creighton,Ontario,,,,,
42279,30-06-2009,Not Specified,44,30.98,1363.12,6.5,1369.62,-55.78,1313.84,Express Air,Harold Ryan,Ontario,,,,,
42306,14-09-2012,High,4,8.69,34.76,2.99,37.75,-7.41,30.34,Regular Air,Maureen Gastineau,British Columbia,,,,,
42306,14-09-2012,High,19,40.98,778.62,5.33,783.95,146.79,930.74,Regular Air,Maureen Gastineau,Nova Scotia,,,,,
42306,14-09-2012,High,18,2.28,41.04,5.2,46.24,-63.03,-16.79,Regular Air,Maureen Gastineau,Newfoundland,,,,,
42308,12-06-2009,Medium,16,4.86,77.76,7.1,84.86,-56.56,28.3,Regular Air,Sam Zeldin,Ontario,,,,,
42309,06-08-2009,Low,41,20.48,839.68,6.32,846,67.14,913.14,Regular Air,Meg Tillman,Saskachewan,,,,,
42309,06-08-2009,Low,26,1.86,48.36,2.58,50.94,-58.83,-7.89,Regular Air,Meg Tillman,Saskachewan,,,,,
42309,06-08-2009,Low,38,205.99,7827.62,2.5,7830.12,1636.41,9466.53,Regular Air,Meg Tillman,Saskachewan,,,,,
42310,21-07-2009,Critical,20,205.99,4119.8,8.99,4128.79,394.35,4523.14,Regular Air,Julia Dunbar,Saskachewan,,,,,
42338,02-11-2009,Not Specified,14,4.14,57.96,6.6,64.56,-44.47,20.09,Regular Air,Adam Hart,British Columbia,,,,,
42338,02-11-2009,Not Specified,32,65.99,2111.68,8.99,2120.67,344.13,2464.8,Regular Air,Adam Hart,British Columbia,,,,,
42339,12-02-2009,Critical,31,6.48,200.88,9.68,210.56,-178.82,31.74,Regular Air,Cathy Armstrong,British Columbia,,,,,
42342,04-09-2009,Not Specified,43,286.85,12334.55,61.76,12396.31,-686.45,11709.86,Delivery Truck,Bill Eplett,Saskachewan,,,,,
42342,04-09-2009,Not Specified,25,12.28,307,5.09,312.09,49.67,361.76,Regular Air,Bill Eplett,British Columbia,,,,,
42343,14-08-2009,Critical,46,70.98,3265.08,26.85,3291.93,239.23,3531.16,Delivery Truck,Berenike Kampe,British Columbia,,,,,
42343,14-08-2009,Critical,31,40.99,1270.69,17.48,1288.17,230.37,1518.54,Regular Air,Berenike Kampe,British Columbia,,,,,
42369,05-08-2010,Critical,44,17.48,769.12,1.99,771.11,274.98,1046.09,Regular Air,Patricia Hirasaki,Ontario,,,,,
42370,21-11-2011,High,33,3.81,125.73,4.83,130.56,-105.83,24.73,Regular Air,Catherine Glotzbach,Alberta,,,,,
42373,17-08-2011,Not Specified,11,10.91,120.01,2.99,123,22.96,145.96,Express Air,Emily Phan,New Brunswick,,,,,
42374,17-07-2012,Critical,21,10.01,210.21,1.99,212.2,37.3,249.5,Express Air,Dennis Pardue,Saskachewan,,,,,
42374,17-07-2012,Critical,47,16.74,786.78,5.08,791.86,214.3,1006.16,Regular Air,Dennis Pardue,Saskachewan,,,,,
42374,17-07-2012,Critical,11,59.78,657.58,10.29,667.87,174.22,842.09,Regular Air,Dennis Pardue,Saskachewan,,,,,
42375,01-10-2010,High,45,2.94,132.3,0.7,133,24.34,157.34,Express Air,Jas O'Carroll,Ontario,,,,,
42400,09-08-2012,Low,44,19.98,879.12,4,883.12,11.55,894.67,Regular Air,Giulietta Baptist,Prince Edward Island,,,,,
42400,09-08-2012,Low,41,10.97,449.77,6.5,456.27,-168.95,287.32,Regular Air,Giulietta Baptist,Prince Edward Island,,,,,
42403,20-06-2009,Not Specified,38,3.08,117.04,0.99,118.03,30.76,148.79,Regular Air,Nick Zandusky,Saskachewan,,,,,
42403,20-06-2009,Not Specified,47,2.78,130.66,1.25,131.91,-20.2,111.71,Regular Air,Nick Zandusky,Saskachewan,,,,,
42405,21-01-2010,High,13,5.98,77.74,5.15,82.89,-25.22,57.67,Regular Air,Skye Norling,Ontario,,,,,
42436,09-08-2012,Critical,30,400.97,12029.1,48.26,12077.36,3612.58,15689.94,Delivery Truck,Becky Pak,Alberta,,,,,
42437,05-03-2012,Critical,43,449.99,19349.57,49,19398.57,7752.01,27150.58,Delivery Truck,Denny Joy,Manitoba,,,,,
42437,05-03-2012,Critical,14,21.38,299.32,8.99,308.31,-31.37,276.94,Regular Air,Denny Joy,Manitoba,,,,,
42439,19-06-2010,Not Specified,28,5.84,163.52,1,164.52,62.68,227.2,Regular Air,Pamela Stobb,Quebec,,,,,
42465,21-12-2010,Medium,15,6.48,97.2,5.74,102.94,-32.7,70.24,Regular Air,Tamara Dahlen,Ontario,,,,,
42467,14-10-2010,High,10,22.38,223.8,15.1,238.9,-48.21,190.69,Regular Air,Julia Barnett,British Columbia,,,,,
42467,14-10-2010,High,39,30.98,1208.22,6.5,1214.72,53.63,1268.35,Express Air,Julia Barnett,British Columbia,,,,,
42467,14-10-2010,High,12,195.99,2351.88,8.99,2360.87,-253.37,2107.5,Regular Air,Julia Barnett,British Columbia,,,,,
42469,08-11-2012,Not Specified,31,31.74,983.94,12.62,996.56,98.69,1095.25,Regular Air,Muhammed Yedwab,Newfoundland,,,,,
42469,08-11-2012,Not Specified,18,120.98,2177.64,9.07,2186.71,818.92,3005.63,Regular Air,Muhammed Yedwab,Nova Scotia,,,,,
42471,09-03-2012,Low,23,1.95,44.85,1.63,46.48,-17.13,29.35,Regular Air,Darrin Sayre,Quebec,,,,,
42500,05-02-2010,Not Specified,39,48.92,1907.88,4.5,1912.38,437.07,2349.45,Regular Air,Michelle Arnett,British Columbia,,,,,
42500,05-02-2010,Not Specified,2,8.69,17.38,2.99,20.37,-10.48,9.89,Regular Air,Michelle Arnett,British Columbia,,,,,
42528,23-02-2010,Medium,37,35.44,1311.28,19.99,1331.27,47.65,1378.92,Regular Air,Alex Grayson,Nova Scotia,,,,,
42528,23-02-2010,Medium,13,17.7,230.1,9.47,239.57,-43.52,196.05,Regular Air,Alex Grayson,Nova Scotia,,,,,
42528,23-02-2010,Medium,31,9.78,303.18,1.99,305.17,81.87,387.04,Express Air,Alex Grayson,Nova Scotia,,,,,
42528,23-02-2010,Medium,46,3.49,160.54,0.76,161.3,56.73,218.03,Regular Air,Alex Grayson,Newfoundland,,,,,
42528,23-02-2010,Medium,29,6.48,187.92,9.17,197.09,-147.72,49.37,Regular Air,Alex Grayson,Quebec,,,,,
42529,10-10-2010,Low,2,2.78,5.56,0.97,6.53,-4.44,2.09,Regular Air,Bobby Elias,Quebec,,,,,
42529,10-10-2010,Low,8,5.98,47.84,7.5,55.34,-33.95,21.39,Regular Air,Bobby Elias,British Columbia,,,,,
42529,10-10-2010,Low,48,60.22,2890.56,3.5,2894.06,1060.87,3954.93,Regular Air,Bobby Elias,Quebec,,,,,
42561,06-02-2010,Low,15,85.99,1289.85,2.5,1292.35,298.48,1590.83,Express Air,Beth Paige,Northwest Territories,,,,,
42563,12-08-2010,Medium,7,4.24,29.68,5.41,35.09,-14.36,20.73,Express Air,Jeremy Pistek,British Columbia,,,,,
42564,12-09-2012,Low,35,200.98,7034.3,23.76,7058.06,2155.41,9213.47,Delivery Truck,Mike Pelletier,Northwest Territories,,,,,
42565,22-09-2010,Low,33,8.69,286.77,2.99,289.76,47.52,337.28,Regular Air,Joe Elijah,Manitoba,,,,,
42567,11-01-2010,Critical,12,146.34,1756.08,43.75,1799.83,-18.81,1781.02,Delivery Truck,Tom Prescott,British Columbia,,,,,
42596,14-08-2012,Medium,9,5.58,50.22,0.7,50.92,4.16,55.08,Regular Air,Liz Thompson,Ontario,,,,,
42597,25-03-2010,Medium,5,4.98,24.9,4.32,29.22,-32.78,-3.56,Regular Air,Paul Prost,Ontario,,,,,
42599,06-04-2009,Medium,31,300.98,9330.38,54.92,9385.3,2023.75,11409.05,Delivery Truck,Alex Grayson,Quebec,,,,,
42628,05-05-2011,Not Specified,4,349.45,1397.8,60,1457.8,224.8,1682.6,Delivery Truck,Ken Lonsdale,British Columbia,,,,,
42631,09-05-2009,High,41,6.48,265.68,2.74,268.42,-69.23,199.19,Regular Air,Jeremy Lonsdale,Saskachewan,,,,,
42631,09-05-2009,High,18,12.53,225.54,0.5,226.04,91.63,317.67,Regular Air,Jeremy Lonsdale,Saskachewan,,,,,
42631,09-05-2009,High,44,6.68,293.92,5.41,299.33,-72.93,226.4,Regular Air,Jeremy Lonsdale,Saskachewan,,,,,
42631,09-05-2009,High,22,65.99,1451.78,8.99,1460.77,21.98,1482.75,Express Air,Jeremy Lonsdale,Saskachewan,,,,,
42657,03-10-2011,Low,48,19.98,959.04,5.97,965.01,254.58,1219.59,Regular Air,Eileen Kiefer,Ontario,,,,,
42658,15-06-2010,Medium,29,5.28,153.12,2.99,156.11,-8.33,147.78,Regular Air,Sung Chung,Alberta,,,,,
42690,28-09-2010,Low,44,420.98,18523.12,19.99,18543.11,8918.74,27461.85,Regular Air,Olvera Toch,Ontario,,,,,
42690,28-09-2010,Low,48,16.74,803.52,7.04,810.56,-236.12,574.44,Regular Air,Olvera Toch,Ontario,,,,,
42691,24-05-2010,Low,50,46.94,2347,6.77,2353.77,1170.35,3524.12,Regular Air,Noel Staavos,British Columbia,,,,,
42691,24-05-2010,Low,7,161.55,1130.85,19.99,1150.84,-139.75,1011.09,Regular Air,Noel Staavos,British Columbia,,,,,
42692,20-12-2011,Medium,41,5.98,245.18,7.5,252.68,-168.67,84.01,Regular Air,Scott Williamson,British Columbia,,,,,
42692,20-12-2011,Medium,42,6.48,272.16,8.73,280.89,-202.31,78.58,Regular Air,Scott Williamson,British Columbia,,,,,
42693,04-04-2009,High,33,59.76,1972.08,9.71,1981.79,554.22,2536.01,Regular Air,Dave Brooks,Ontario,,,,,
42695,22-12-2010,Not Specified,12,65.99,791.88,5.31,797.19,-10.3,786.89,Regular Air,Delfina Latchford,Northwest Territories,,,,,
42722,07-10-2012,Not Specified,23,48.92,1125.16,4.5,1129.66,286.98,1416.64,Regular Air,Fred Harton,British Columbia,,,,,
42722,07-10-2012,Not Specified,2,7.38,14.76,5.21,19.97,15.97,35.94,Regular Air,Fred Harton,British Columbia,,,,,
42725,02-05-2011,Medium,18,12.28,221.04,6.13,227.17,-29.83,197.34,Regular Air,Frank Merwin,Alberta,,,,,
42727,29-04-2011,Not Specified,11,500.98,5510.78,26,5536.78,915.8,6452.58,Delivery Truck,Saphhira Shifley,Saskachewan,,,,,
42727,29-04-2011,Not Specified,21,8.45,177.45,7.77,185.22,-100.61,84.61,Regular Air,Saphhira Shifley,Saskachewan,,,,,
42753,18-01-2012,Medium,45,115.99,5219.55,3,5222.55,897.36,6119.91,Regular Air,Anthony Rawles,British Columbia,,,,,
42754,24-08-2010,Critical,31,10.98,340.38,5.14,345.52,32.19,377.71,Regular Air,Paul Gonzalez,Prince Edward Island,,,,,
42758,10-11-2012,Critical,12,152.48,1829.76,4,1833.76,-333.69,1500.07,Regular Air,Nora Price,Quebec,,,,,
42758,10-11-2012,Critical,42,15.04,631.68,1.97,633.65,278.89,912.54,Regular Air,Nora Price,Quebec,,,,,
42788,13-10-2011,Critical,26,10.14,263.64,2.27,265.91,67.71,333.62,Regular Air,Amy Hunt,Saskachewan,,,,,
42820,16-02-2010,Low,27,5.28,142.56,2.99,145.55,-2.85,142.7,Regular Air,Ted Trevino,Ontario,,,,,
42823,25-06-2010,Medium,8,4.28,34.24,6.18,40.42,-22.56,17.86,Express Air,Steve Chapman,Manitoba,,,,,
42848,06-10-2012,Not Specified,50,7.64,382,5.83,387.83,-56.51,331.32,Regular Air,David Philippe,Ontario,,,,,
42850,21-06-2011,Medium,27,29.99,809.73,5.5,815.23,141.28,956.51,Express Air,Julie Prescott,Ontario,,,,,
42851,01-06-2009,High,4,4.71,18.84,0.7,19.54,-2.97,16.57,Express Air,Robert Marley,Ontario,,,,,
42851,01-06-2009,High,7,55.99,391.93,1.25,393.18,-22.9,370.28,Express Air,Robert Marley,Ontario,,,,,
42852,20-12-2009,Not Specified,13,9.06,117.78,9.86,127.64,-63.51,64.13,Regular Air,Brendan Sweed,Alberta,,,,,
42855,08-07-2011,Not Specified,17,7.98,135.66,6.5,142.16,-71.12,71.04,Regular Air,Sonia Cooley,Alberta,,,,,
42882,27-10-2010,Low,17,11.97,203.49,4.98,208.47,-22.55,185.92,Express Air,Michael Dominguez,Ontario,,,,,
42884,12-03-2010,Not Specified,29,400.98,11628.42,42.52,11670.94,-969.05,10701.89,Delivery Truck,Muhammed Yedwab,Newfoundland,,,,,
42886,08-01-2012,Medium,42,3.75,157.5,0.5,158,75.8,233.8,Regular Air,Kristen Hastings,Saskachewan,,,,,
42887,10-06-2012,Medium,3,9.78,29.34,5.76,35.1,-11.43,23.67,Regular Air,Tracy Collins,Manitoba,,,,,
42887,10-06-2012,Medium,11,21.38,235.18,8.99,244.17,-45.65,198.52,Regular Air,Tracy Collins,Manitoba,,,,,
42887,10-06-2012,Medium,3,145.98,437.94,51.92,489.86,-251.41,238.45,Delivery Truck,Tracy Collins,Manitoba,,,,,
42912,04-05-2010,Not Specified,4,11.35,45.4,8.6,54,-30.39,23.61,Regular Air,Craig Molinari,Saskachewan,,,,,
42918,22-05-2011,High,46,14.27,656.42,7.27,663.69,30.48,694.17,Regular Air,Logan Haushalter,Prince Edward Island,,,,,
42918,22-05-2011,High,46,9.49,436.54,5.76,442.3,-54.58,387.72,Regular Air,Logan Haushalter,Prince Edward Island,,,,,
42918,22-05-2011,High,38,11.5,437,7.19,444.19,-2.38,441.81,Express Air,Logan Haushalter,Quebec,,,,,
42919,06-10-2011,Medium,7,195.99,1371.93,4.2,1376.13,-475.66,900.47,Express Air,David Bremer,British Columbia,,,,,
42944,18-11-2012,Critical,43,216.6,9313.8,64.2,9378,1061.61,10439.61,Delivery Truck,Filia McAdams,Prince Edward Island,,,,,
42945,29-12-2012,Not Specified,45,3.95,177.75,5.13,182.88,-164.92,17.96,Regular Air,Quincy Jones,Alberta,,,,,
42947,26-08-2010,Low,5,35.41,177.05,1.99,179.04,-50.67,128.37,Regular Air,Patrick O'Brill,British Columbia,,,,,
42949,21-05-2009,Not Specified,40,5,200,3.39,203.39,-17.49,185.9,Regular Air,Adam Bellavance,Alberta,,,,,
42949,21-05-2009,Not Specified,49,12.99,636.51,9.44,645.95,-114.64,531.31,Regular Air,Adam Bellavance,Alberta,,,,,
42950,22-08-2010,High,38,35.99,1367.62,1.25,1368.87,303.4,1672.27,Regular Air,Theresa Swint,Quebec,,,,,
42951,16-09-2012,Critical,20,125.99,2519.8,8.8,2528.6,165.45,2694.05,Regular Air,Toby Carlisle,Quebec,,,,,
42979,01-05-2011,Not Specified,29,90.98,2638.42,30,2668.42,109.39,2777.81,Delivery Truck,Maxwell Schwartz,Saskachewan,,,,,
42981,30-05-2009,Critical,4,896.99,3587.96,19.99,3607.95,232.44,3840.39,Regular Air,Susan Vittorini,Northwest Territories,,,,,
42982,27-07-2012,Low,12,105.34,1264.08,24.49,1288.57,464.05,1752.62,Express Air,Brendan Sweed,New Brunswick,,,,,
42982,27-07-2012,Low,42,39.89,1675.38,3.04,1678.42,651.74,2330.16,Regular Air,Brendan Sweed,Alberta,,,,,
43010,09-10-2012,Critical,40,5.68,227.2,1.46,228.66,74.83,303.49,Regular Air,Bryan Spruell,British Columbia,,,,,
43010,09-10-2012,Critical,24,10.14,243.36,2.27,245.63,83.16,328.79,Regular Air,Bryan Spruell,British Columbia,,,,,
43013,22-04-2011,Low,50,50.98,2549,22.24,2571.24,25.68,2596.92,Regular Air,Lauren Leatherbury,Alberta,,,,,
43013,22-04-2011,Low,43,34.76,1494.68,8.22,1502.9,163.38,1666.28,Regular Air,Lauren Leatherbury,British Columbia,,,,,
43043,14-04-2012,Critical,4,225.04,900.16,11.79,911.95,28.81,940.76,Regular Air,Adam Hart,British Columbia,,,,,
43044,17-10-2009,Medium,23,4.24,97.52,5.41,102.93,-73.07,29.86,Regular Air,Laurel Workman,Alberta,,,,,
43044,17-10-2009,Medium,3,6783.02,20349.06,24.49,20373.55,-12558,7815.55,Regular Air,Laurel Workman,Alberta,,,,,
43045,14-06-2012,Medium,47,105.29,4948.63,10.12,4958.75,1126.72,6085.47,Regular Air,Neil Knudson,Saskachewan,,,,,
43045,14-06-2012,Medium,12,31.76,381.12,45.51,426.63,-407.17,19.46,Delivery Truck,Neil Knudson,Saskachewan,,,,,
43076,16-06-2010,Not Specified,33,113.98,3761.34,30,3791.34,-176.91,3614.43,Delivery Truck,Vivek Sundaresam,Quebec,,,,,
43079,21-07-2009,Medium,40,30.73,1229.2,4,1233.2,-20.79,1212.41,Regular Air,Giulietta Weimer,British Columbia,,,,,
43104,28-10-2012,High,50,100.97,5048.5,14,5062.5,1676.7,6739.2,Delivery Truck,Matthew Grinstein,Alberta,,,,,
43109,21-12-2012,Critical,19,15.01,285.19,8.4,293.59,-21.85,271.74,Regular Air,Dorothy Wardle,Northwest Territories,,,,,
43109,21-12-2012,Critical,25,20.97,524.25,6.5,530.75,-145.78,384.97,Regular Air,Dorothy Wardle,Northwest Territories,,,,,
43109,21-12-2012,Critical,10,10.01,100.1,1.99,102.09,-3.96,98.13,Regular Air,Dorothy Wardle,Northwest Territories,,,,,
43110,06-02-2011,High,3,4.98,14.94,5.02,19.96,-9.69,10.27,Regular Air,Maxwell Schwartz,Saskachewan,,,,,
43110,06-02-2011,High,1,3499.99,3499.99,24.49,3524.48,-11861.46,-8336.98,Regular Air,Maxwell Schwartz,Saskachewan,,,,,
43111,12-09-2011,High,27,165.98,4481.46,19.99,4501.45,1749.78,6251.23,Regular Air,Sally Knutson,British Columbia,,,,,
43137,26-02-2011,High,40,155.06,6202.4,7.07,6209.47,1816.71,8026.18,Regular Air,Linda Southworth,Manitoba,,,,,
43138,14-03-2012,Low,43,30.56,1314.08,2.99,1317.07,581.77,1898.84,Regular Air,Matt Collister,Saskachewan,,,,,
43138,14-03-2012,Low,50,137.48,6874,32.18,6906.18,-692.82,6213.36,Delivery Truck,Matt Collister,Saskachewan,,,,,
43140,18-03-2009,Critical,23,5.98,137.54,5.14,142.68,-49.53,93.15,Regular Air,Marc Harrigan,British Columbia,,,,,
43170,13-05-2010,Low,25,306.14,7653.5,26.53,7680.03,1494.01,9174.04,Delivery Truck,Bobby Elias,British Columbia,,,,,
43170,13-05-2010,Low,40,30.98,1239.2,17.08,1256.28,65.01,1321.29,Regular Air,Bobby Elias,British Columbia,,,,,
43172,03-07-2009,Low,19,1.48,28.12,0.7,28.82,1.68,30.5,Regular Air,Liz Willingham,Quebec,,,,,
43200,31-07-2010,Not Specified,3,172.99,518.97,19.99,538.96,-62.13,476.83,Regular Air,Sara Luxemburg,Quebec,,,,,
43200,31-07-2010,Not Specified,15,85.99,1289.85,0.99,1290.84,-305.97,984.88,Regular Air,Sara Luxemburg,Quebec,,,,,
43203,14-02-2012,Not Specified,32,6.68,213.76,5.2,218.96,-33.69,185.27,Regular Air,Susan Vittorini,Northwest Territories,,,,,
43206,23-08-2009,Medium,16,35.41,566.56,1.99,568.55,135.37,703.92,Express Air,John Dryer,Saskachewan,,,,,
43207,09-06-2010,Low,45,49.34,2220.3,10.25,2230.55,579.76,2810.31,Regular Air,Julia Dunbar,Saskachewan,,,,,
43207,09-06-2010,Low,41,3.28,134.48,1.95,136.43,-3.06,133.37,Regular Air,Julia Dunbar,Saskachewan,,,,,
43207,09-06-2010,Low,8,1.81,14.48,1.56,16.04,-7.75,8.29,Regular Air,Julia Dunbar,Saskachewan,,,,,
43233,19-06-2010,Critical,30,6.48,194.4,6.35,200.75,-71.91,128.84,Express Air,Vivian Mathis,Quebec,,,,,
43236,03-07-2010,Not Specified,20,9.77,195.4,6.02,201.42,10.68,212.1,Regular Air,Jamie Kunitz,Northwest Territories,,,,,
